"Nombre del conjunto de anuncios","Nombre del anuncio","Nombre de la campaña",Día,Región,Alcance,Impresiones,Frecuencia,Divisa,"Importe gastado (CLP)","Configuración de atribución","Clics en el enlace","CTR (todos)","CPC (todos)","CPM (costo por mil impresiones)","Artículos agregados al carrito","Costo por artículo agregado al carrito","Reproducciones de video de 3 segundos","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Inicio del informe","Fin del informe"
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-24,"Santiago Metropolitan Region",56,57,1.01785714,CLP,191,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,3.50877193,95.5,3350.87719298,,,22,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-24,"Tarapacá Region",3,3,1,CLP,25,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,8333.33333333,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-24,"Valparaíso Region",20,21,1.05,CLP,42,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4.76190476,42,2000,,,9,,,,,,2025-01-01,2025-06-03
"publico pucon","Video parejas amor","primera campaña clientes potenciales",2025-05-24,"Araucanía Region",16,18,1.125,CLP,36,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,5,,,,,,2025-01-01,2025-06-03
"publico pucon","Video parejas dcto","primera campaña clientes potenciales",2025-05-24,"Araucanía Region",4,7,1.75,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,14.28571429,11,1571.42857143,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Antofagasta Region",44,47,1.06818182,CLP,45,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,6.38297872,15,957.44680851,,,13,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Araucanía Region",52,55,1.05769231,CLP,38,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,1.81818182,38,690.90909091,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Arica y Parinacota Region",8,8,1,CLP,5,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,625,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Atacama Region",8,8,1,CLP,7,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,875,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Aysén Region",3,3,1,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1333.33333333,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Bío Bío Region",57,60,1.05263158,CLP,80,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,8.33333333,16,1333.33333333,,,25,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Coquimbo Region",20,22,1.1,CLP,18,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,9.09090909,9,818.18181818,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Los Lagos Region",51,52,1.01960784,CLP,35,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,673.07692308,,,17,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Los Ríos Region",31,32,1.03225806,CLP,18,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,562.5,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Magallanes y la Antártica Chilena Region",18,18,1,CLP,10,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,555.55555556,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Maule Region",26,27,1.03846154,CLP,22,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,814.81481481,,,9,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"O'Higgins Region",36,36,1,CLP,32,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.77777778,32,888.88888889,,,17,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Santiago Metropolitan Region",169,176,1.04142012,CLP,265,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.27272727,66.25,1505.68181818,,,59,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Tarapacá Region",12,12,1,CLP,15,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1250,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Valparaíso Region",67,75,1.11940299,CLP,105,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,9.33333333,15,1400,,,27,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Antofagasta Region",3,3,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Araucanía Region",25,29,1.16,CLP,40,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1379.31034483,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Aysén Region",2,2,1,CLP,14,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,7000,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Bío Bío Region",32,32,1,CLP,56,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.125,56,1750,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Coquimbo Region",7,8,1.14285714,CLP,22,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,12.5,22,2750,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Los Lagos Region",23,26,1.13043478,CLP,33,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,7.69230769,16.5,1269.23076923,,,10,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Los Ríos Region",19,22,1.15789474,CLP,36,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1636.36363636,,,10,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Magallanes y la Antártica Chilena Region",3,3,1,CLP,8,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,33.33333333,8,2666.66666667,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Maule Region",3,3,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"O'Higgins Region",10,10,1,CLP,45,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,4500,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Santiago Metropolitan Region",28,32,1.14285714,CLP,57,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1781.25,,,11,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Tarapacá Region",3,4,1.33333333,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,500,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Valparaíso Region",10,10,1,CLP,20,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Antofagasta Region",20,20,1,CLP,36,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1800,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Araucanía Region",112,121,1.08035714,CLP,183,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.47933884,61,1512.39669421,,,44,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Arica y Parinacota Region",2,2,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Atacama Region",4,4,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,25,3,750,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Aysén Region",2,2,1,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Bío Bío Region",62,68,1.09677419,CLP,114,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,2.94117647,57,1676.47058824,,,28,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Coquimbo Region",14,18,1.28571429,CLP,27,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,5.55555556,27,1500,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Los Lagos Region",68,73,1.07352941,CLP,98,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,4.10958904,32.66666667,1342.46575342,,,24,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Los Ríos Region",60,65,1.08333333,CLP,94,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.07692308,47,1446.15384615,,,25,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Magallanes y la Antártica Chilena Region",8,10,1.25,CLP,12,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1200,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Maule Region",29,32,1.10344828,CLP,30,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,937.5,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"O'Higgins Region",23,24,1.04347826,CLP,36,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,4.16666667,36,1500,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Santiago Metropolitan Region",130,141,1.08461538,CLP,280,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,2.83687943,70,1985.81560284,,,56,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Tarapacá Region",3,3,1,CLP,7,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2333.33333333,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-23,"Valparaíso Region",48,50,1.04166667,CLP,70,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1400,,,22,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-23,"Araucanía Region",2,2,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,1,,,,,,2025-01-01,2025-06-03
"publico pucon","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Araucanía Region",101,112,1.10891089,CLP,250,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.78571429,125,2232.14285714,,,37,,,,,,2025-01-01,2025-06-03
"publico pucon","Video parejas amor","primera campaña clientes potenciales",2025-05-23,"Los Ríos Region",1,1,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-22,"Antofagasta Region",95,110,1.15789474,CLP,117,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,7.27272727,14.625,1063.63636364,,,39,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-22,"Araucanía Region",178,194,1.08988764,CLP,141,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,1.54639175,47,726.80412371,,,50,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-22,"Arica y Parinacota Region",15,17,1.13333333,CLP,29,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1705.88235294,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-22,"Atacama Region",26,28,1.07692308,CLP,21,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,750,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-22,"Aysén Region",9,9,1,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,444.44444444,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-22,"Bío Bío Region",208,221,1.0625,CLP,239,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,3.6199095,29.875,1081.4479638,,,70,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-22,"Coquimbo Region",59,62,1.05084746,CLP,77,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,1.61290323,77,1241.93548387,,,15,,,,,,2025-01-01,2025-06-03
