"Nombre del conjunto de anuncios","Nombre del anuncio","Nombre de la campaña",Día,Región,Alcance,Impresiones,Frecuencia,Divisa,"Importe gastado (CLP)","Configuración de atribución","Clics en el enlace","CTR (todos)","CPC (todos)","CPM (costo por mil impresiones)","Artículos agregados al carrito","Costo por artículo agregado al carrito","Reproducciones de video de 3 segundos","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Inicio del informe","Fin del informe"
"publico concepcion","Video pareja dcto","campaña ventas HotBoat",2025-06-23,"Bío Bío Region",6,6,1,CLP,19,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,3166.66666667,,,,,,,,,2025-06-23,2025-06-23
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-23,"Los Ríos Region",13,13,1,CLP,14,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,1076.92307692,,,3,,,,,,2025-06-23,2025-06-23
"publico pucon 1","Video pareja dcto","campaña ventas HotBoat",2025-06-23,"Araucanía Region",661,789,1.19364599,CLP,1358,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7,2.15462611,79.88235294,1721.16603295,,,251,,,,,,2025-06-23,2025-06-23
"publico pucon 1","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Los Ríos Region",32,34,1.0625,CLP,26,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,764.70588235,,,10,,,,,,2025-06-23,2025-06-23
"publico pucon 1","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Araucanía Region",1555,1864,1.19871383,CLP,2588,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13,1.77038627,78.42424242,1388.41201717,,,403,,,,,,2025-06-23,2025-06-23
"publico concepcion","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Bío Bío Region",503,541,1.07554672,CLP,658,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,3.51201479,34.63157895,1216.26617375,,,128,,,,,,2025-06-23,2025-06-23
"Test Publicos : Temuco","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Araucanía Region",397,443,1.11586902,CLP,641,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,3.61173815,40.0625,1446.95259594,,,110,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Los Ríos Region",42,54,1.28571429,CLP,76,"7 días tras clic o 1 día tras visualización",1,3.7037037,38,1407.40740741,,,9,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Arica y Parinacota Region",2,2,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Aysén Region",5,5,1,CLP,3,"7 días tras clic o 1 día tras visualización",1,20,3,600,,,3,,,,,,2025-06-23,2025-06-23
"Test Publicos : Temuco","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Araucanía Region",43,45,1.04651163,CLP,39,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,8.88888889,9.75,866.66666667,,,22,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Antofagasta Region",32,34,1.0625,CLP,126,"7 días tras clic o 1 día tras visualización",,2.94117647,126,3705.88235294,,,12,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Araucanía Region",44,48,1.09090909,CLP,47,"7 días tras clic o 1 día tras visualización",,0,0,979.16666667,,,12,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Atacama Region",16,16,1,CLP,15,"7 días tras clic o 1 día tras visualización",,0,0,937.5,,,4,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Bío Bío Region",57,65,1.14035088,CLP,75,"7 días tras clic o 1 día tras visualización",,3.07692308,37.5,1153.84615385,,,17,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Coquimbo Region",25,27,1.08,CLP,46,"7 días tras clic o 1 día tras visualización",,3.7037037,46,1703.7037037,,,7,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"O'Higgins Region",38,41,1.07894737,CLP,38,"7 días tras clic o 1 día tras visualización",,0,0,926.82926829,,,11,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Los Lagos Region",132,163,1.23484848,CLP,125,"7 días tras clic o 1 día tras visualización",1,2.45398773,31.25,766.87116564,,,41,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Magallanes y la Antártica Chilena Region",8,9,1.125,CLP,3,"7 días tras clic o 1 día tras visualización",,0,0,333.33333333,,,2,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Maule Region",48,50,1.04166667,CLP,42,"7 días tras clic o 1 día tras visualización",1,4,21,840,,,11,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Santiago Metropolitan Region",125,140,1.12,CLP,204,"7 días tras clic o 1 día tras visualización",2,4.28571429,34,1457.14285714,,,34,,,,,,2025-06-23,2025-06-23
"publico advantage","Video Lluvia","campaña ventas HotBoat",2025-06-23,"Tarapacá Region",7,7,1,CLP,2,"7 días tras clic o 1 día tras visualización",,14.28571429,2,285.71428571,,,2,,,,,,2025-06-23,2025-06-23
"publico valdivia","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Los Ríos Region",957,1048,1.09508882,CLP,887,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13,3.05343511,27.71875,846.3740458,,,358,,,,,,2025-06-23,2025-06-23
"Test Publicos : Temuco","Video parejas amor","campaña ventas HotBoat",2025-06-23,"Araucanía Region",212,233,1.0990566,CLP,405,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,2.5751073,67.5,1738.19742489,,,77,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-23,"Los Ríos Region",1,1,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,1,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Arica y Parinacota Region",4,5,1.25,CLP,3,"7 días tras clic o 1 día tras visualización",,0,0,600,,,,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-23,"Valparaíso Region",1,1,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,2000,,,1,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-23,"Araucanía Region",4,5,1.25,CLP,11,"7 días tras clic o 1 día tras visualización",,20,11,2200,,,2,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-23,"Bío Bío Region",1,1,1,CLP,3,"7 días tras clic o 1 día tras visualización",,0,0,3000,,,,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-23,"Coquimbo Region",2,2,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-23,"Los Lagos Region",2,2,1,CLP,4,"7 días tras clic o 1 día tras visualización",,0,0,2000,,,1,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-23,"Maule Region",1,1,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-23,"Santiago Metropolitan Region",5,5,1,CLP,7,"7 días tras clic o 1 día tras visualización",,0,0,1400,,,4,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-23,"Los Ríos Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-23,"Atacama Region",1,1,1,CLP,3,"7 días tras clic o 1 día tras visualización",,0,0,3000,,,,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-23,"Los Lagos Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Los Ríos Region",38,41,1.07894737,CLP,22,"7 días tras clic o 1 día tras visualización",3,19.51219512,2.75,536.58536585,,,17,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Valparaíso Region",78,86,1.1025641,CLP,114,"7 días tras clic o 1 día tras visualización",2,8.13953488,16.28571429,1325.58139535,,,34,,,,,,2025-06-23,2025-06-23
"Test Publicos : Temuco","Video pareja dcto","campaña ventas HotBoat",2025-06-23,"Araucanía Region",1,1,1,CLP,0,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,0,,,1,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Aysén Region",3,3,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,666.66666667,,,2,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Antofagasta Region",22,24,1.09090909,CLP,24,"7 días tras clic o 1 día tras visualización",1,4.16666667,24,1000,,,9,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Araucanía Region",55,58,1.05454545,CLP,94,"7 días tras clic o 1 día tras visualización",,3.44827586,47,1620.68965517,,,19,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Atacama Region",9,10,1.11111111,CLP,13,"7 días tras clic o 1 día tras visualización",,10,13,1300,,,3,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Bío Bío Region",81,86,1.0617284,CLP,97,"7 días tras clic o 1 día tras visualización",,1.1627907,97,1127.90697674,,,31,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Coquimbo Region",37,37,1,CLP,29,"7 días tras clic o 1 día tras visualización",,5.40540541,14.5,783.78378378,,,13,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"O'Higgins Region",52,55,1.05769231,CLP,50,"7 días tras clic o 1 día tras visualización",1,9.09090909,10,909.09090909,,,23,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Los Lagos Region",122,137,1.12295082,CLP,103,"7 días tras clic o 1 día tras visualización",1,2.91970803,25.75,751.82481752,,,50,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Magallanes y la Antártica Chilena Region",18,18,1,CLP,17,"7 días tras clic o 1 día tras visualización",1,16.66666667,5.66666667,944.44444444,,,6,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Maule Region",74,75,1.01351351,CLP,60,"7 días tras clic o 1 día tras visualización",,2.66666667,30,800,,,32,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Santiago Metropolitan Region",268,283,1.05597015,CLP,342,"7 días tras clic o 1 día tras visualización",2,5.65371025,21.375,1208.48056537,,,96,,,,,,2025-06-23,2025-06-23
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-23,"Tarapacá Region",4,4,1,CLP,5,"7 días tras clic o 1 día tras visualización",,0,0,1250,,,1,,,,,,2025-06-23,2025-06-23
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-22,"Los Ríos Region",2,2,1,CLP,6,"7 días tras clic o 1 día tras visualización",,0,0,3000,,,1,,,,,,2025-06-22,2025-06-22
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-22,"Maule Region",18,24,1.33333333,CLP,37,"7 días tras clic o 1 día tras visualización",,4.16666667,37,1541.66666667,,,12,,,,,,2025-06-22,2025-06-22
"publico advantage","Video explicando servicio corto","campaña ventas HotBoat",2025-06-20,"Maule Region",42,44,1.04761905,CLP,40,"7 días tras clic o 1 día tras visualización",,4.54545455,20,909.09090909,,,15,,,,,,2025-06-20,2025-06-20
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Los Lagos Region",20,26,1.3,CLP,30,"7 días tras clic o 1 día tras visualización",1,3.84615385,30,1153.84615385,,,9,,,,,,2025-06-21,2025-06-21
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-21,"Los Ríos Region",3,3,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,666.66666667,,,2,,,,,,2025-06-21,2025-06-21
"publico pucon 1","Video parejas amor","campaña ventas HotBoat",2025-06-21,"Araucanía Region",144,198,1.375,CLP,494,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,1.51515152,164.66666667,2494.94949495,,,60,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Los Ríos Region",12,15,1.25,CLP,18,"7 días tras clic o 1 día tras visualización",,0,0,1200,,,10,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Arica y Parinacota Region",1,1,1,CLP,1,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Valparaíso Region",12,16,1.33333333,CLP,17,"7 días tras clic o 1 día tras visualización",,0,0,1062.5,,,3,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Aysén Region",1,1,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Antofagasta Region",6,6,1,CLP,5,"7 días tras clic o 1 día tras visualización",,0,0,833.33333333,,,2,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Araucanía Region",5,7,1.4,CLP,25,"7 días tras clic o 1 día tras visualización",,0,0,3571.42857143,,,5,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Bío Bío Region",14,15,1.07142857,CLP,19,"7 días tras clic o 1 día tras visualización",1,13.33333333,9.5,1266.66666667,,,6,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Coquimbo Region",5,5,1,CLP,9,"7 días tras clic o 1 día tras visualización",,0,0,1800,,,4,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"O'Higgins Region",8,11,1.375,CLP,10,"7 días tras clic o 1 día tras visualización",,9.09090909,10,909.09090909,,,7,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Magallanes y la Antártica Chilena Region",1,1,1,CLP,0,"7 días tras clic o 1 día tras visualización",,0,0,0,,,,,,,,,2025-06-21,2025-06-21
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-21,"Los Ríos Region",4,5,1.25,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,0,0,600,,,3,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Maule Region",15,18,1.2,CLP,27,"7 días tras clic o 1 día tras visualización",,5.55555556,27,1500,,,4,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Santiago Metropolitan Region",59,70,1.18644068,CLP,206,"7 días tras clic o 1 día tras visualización",1,4.28571429,68.66666667,2942.85714286,,,29,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas dcto","campaña ventas HotBoat",2025-06-21,"Tarapacá Region",4,4,1,CLP,4,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,3,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-21,"Los Ríos Region",5,7,1.4,CLP,7,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,3,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-21,"Valparaíso Region",9,9,1,CLP,19,"7 días tras clic o 1 día tras visualización",,0,0,2111.11111111,,,5,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-21,"Antofagasta Region",9,10,1.11111111,CLP,29,"7 días tras clic o 1 día tras visualización",,0,0,2900,,,4,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-21,"Araucanía Region",7,7,1,CLP,9,"7 días tras clic o 1 día tras visualización",,0,0,1285.71428571,,,3,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-21,"Atacama Region",1,1,1,CLP,2,"7 días tras clic o 1 día tras visualización",,0,0,2000,,,1,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-21,"Bío Bío Region",15,18,1.2,CLP,23,"7 días tras clic o 1 día tras visualización",,0,0,1277.77777778,,,8,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-21,"Coquimbo Region",4,5,1.25,CLP,5,"7 días tras clic o 1 día tras visualización",,20,5,1000,,,2,,,,,,2025-06-21,2025-06-21
"publico advantage","Video parejas amor","campaña ventas HotBoat",2025-06-21,"O'Higgins Region",6,6,1,CLP,6,"7 días tras clic o 1 día tras visualización",,0,0,1000,,,3,,,,,,2025-06-21,2025-06-21
"publico pucon 1","Video explicando servicio corto","campaña ventas HotBoat",2025-06-21,"Araucanía Region",430,559,1.3,CLP,753,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",19,7.33452594,18.36585366,1347.04830054,,,220,,,,,,2025-06-21,2025-06-21
